unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,Informer,VanillaTransformer,y
A,2017-11-10,2017-11-09,,68.21449,67.46427,67.44354,67.53216,69.31
A,2017-11-13,2017-11-09,,68.30771,67.47559,67.461845,67.4961,67.13
A,2017-11-14,2017-11-09,,68.11641,67.45613,67.47685,67.48251,67.46
A,2017-11-15,2017-11-09,,67.97052,67.50734,67.51237,67.49835,67.31
A,2017-11-16,2017-11-09,,67.71886,67.495636,67.47694,67.51928,68.74
A,2017-11-17,2017-11-09,,67.43916,67.48876,67.51863,67.53147,68.79
A,2017-11-20,2017-11-09,,67.23875,67.486305,67.52705,67.5332,69.96
A,2017-11-21,2017-11-09,,67.041214,67.41978,67.529915,67.53478,69.91
A,2017-11-22,2017-11-09,,66.956985,67.52022,67.58121,67.543594,68.69
A,2017-11-24,2017-11-09,,66.91535,67.53989,67.594765,67.55696,69.36
A,2017-11-27,2017-11-09,,66.89706,67.49619,67.5219,67.570656,69.31
A,2017-11-28,2017-11-09,,66.92633,67.50778,67.55246,67.58133,70.59
A,2017-11-29,2017-11-09,,66.9724,67.52529,67.620316,67.58638,68.69
A,2017-11-30,2017-11-09,,66.87285,67.54026,67.63793,67.58939,69.24
A,2017-12-01,2017-11-09,,66.79522,67.533455,67.55589,67.59649,68.69
A,2017-12-04,2017-11-09,,66.62794,67.513054,67.66258,67.607666,66.24
A,2017-12-05,2017-11-09,,66.452126,67.527084,67.67317,67.6195,65.83
A,2017-12-06,2017-11-09,,66.257355,67.500984,67.68202,67.629814,65.89
A,2017-12-07,2017-11-09,,66.2307,67.53793,67.6806,67.63284,66.71
A,2017-12-08,2017-11-09,,66.72971,67.55732,67.68484,67.63384,67.38
A,2017-12-11,2017-12-08,,67.920616,67.363495,67.730934,67.56851,67.0
A,2017-12-12,2017-12-08,,68.09116,67.455345,67.65434,67.70137,67.06
A,2017-12-13,2017-12-08,,67.9246,67.50407,67.77895,67.767426,66.68
A,2017-12-14,2017-12-08,,67.98673,67.50036,67.87589,67.81284,66.51
A,2017-12-15,2017-12-08,,67.94475,67.55356,67.782585,67.84605,67.61
A,2017-12-18,2017-12-08,,68.23668,67.59505,67.89792,67.87359,67.66
A,2017-12-19,2017-12-08,,67.94934,67.61472,67.94072,67.8998,67.75
A,2017-12-20,2017-12-08,,67.88376,67.712265,67.921936,67.92935,67.4
A,2017-12-21,2017-12-08,,67.88627,67.63925,67.95808,67.970055,67.52
A,2017-12-22,2017-12-08,,67.79537,67.6157,67.97449,68.02445,67.35
A,2017-12-26,2017-12-08,,67.698555,67.66046,68.1886,68.08292,67.25
A,2017-12-27,2017-12-08,,67.651375,67.627625,68.11374,68.12958,67.3
A,2017-12-28,2017-12-08,,67.65011,67.6506,68.36352,68.15166,67.45
A,2017-12-29,2017-12-08,,67.439705,67.55449,68.35597,68.150475,66.97
A,2018-01-02,2017-12-08,,67.09739,67.663994,68.29068,68.14813,67.6
A,2018-01-03,2017-12-08,,66.72154,67.62154,68.41557,68.17233,69.32
A,2018-01-04,2017-12-08,,66.57158,67.673515,68.420876,68.233406,68.8
A,2018-01-05,2017-12-08,,66.607346,67.67062,68.42668,68.31538,69.9
A,2018-01-08,2017-12-08,,66.67048,67.75116,68.43399,68.38557,70.05
A,2018-01-09,2017-12-08,,66.78766,67.61312,68.47189,68.661156,71.77
A,2018-01-10,2018-01-09,,72.052444,71.784996,71.837326,71.34611,70.79
A,2018-01-11,2018-01-09,,70.068275,71.769196,71.702576,71.63342,70.8
A,2018-01-12,2018-01-09,,70.35026,71.76565,71.71022,71.690636,71.73
A,2018-01-16,2018-01-09,,70.59722,71.85828,71.76693,71.72733,71.23
A,2018-01-17,2018-01-09,,70.66885,71.82377,72.04578,71.74724,72.06
A,2018-01-18,2018-01-09,,70.87134,71.76718,72.023224,71.77774,72.19
A,2018-01-19,2018-01-09,,71.137985,71.77085,72.022644,71.82583,73.07
A,2018-01-22,2018-01-09,,71.27337,71.805046,72.24819,71.878235,73.48
A,2018-01-23,2018-01-09,,71.07353,71.8218,71.81125,71.91785,73.44
A,2018-01-24,2018-01-09,,71.0188,71.8833,72.249916,71.94383,73.58
A,2018-01-25,2018-01-09,,70.854935,71.89812,72.06123,71.97536,73.86
A,2018-01-26,2018-01-09,,70.80757,71.841774,72.090004,72.02213,74.82
A,2018-01-29,2018-01-09,,70.5232,71.80066,72.066864,72.06725,74.53
A,2018-01-30,2018-01-09,,70.39299,71.899925,72.276024,72.09215,72.99
A,2018-01-31,2018-01-09,,70.07158,71.967125,72.23332,72.09801,73.43
A,2018-02-01,2018-01-09,,69.87213,71.859665,72.1147,72.10281,72.83
A,2018-02-02,2018-01-09,,69.68509,71.928825,72.29944,72.128914,71.25
A,2018-02-05,2018-01-09,,69.630325,71.95039,72.21408,72.18282,68.22
A,2018-02-06,2018-01-09,,69.41646,71.943375,72.1452,72.23587,68.45
A,2018-02-07,2018-01-09,,68.989075,71.934906,72.39241,72.16928,68.06
AAL,2017-11-10,2017-11-09,,46.234337,45.95719,45.677475,45.70526,45.82
AAL,2017-11-13,2017-11-09,,47.333405,46.11464,45.907063,45.778316,45.74
AAL,2017-11-14,2017-11-09,,47.527336,46.194702,45.871365,45.825275,45.81
AAL,2017-11-15,2017-11-09,,47.891735,45.940468,45.957664,45.878098,47.19
AAL,2017-11-16,2017-11-09,,47.704247,46.149147,46.139587,45.933647,47.68
AAL,2017-11-17,2017-11-09,,47.70984,46.263798,45.994293,45.98585,47.39
AAL,2017-11-20,2017-11-09,,47.35321,46.286606,45.99412,46.028625,47.69
AAL,2017-11-21,2017-11-09,,47.29597,46.650253,46.08082,46.06825,48.65
AAL,2017-11-22,2017-11-09,,46.805817,46.28914,46.055107,46.128674,48.66
AAL,2017-11-24,2017-11-09,,46.345207,46.624275,45.67387,46.218105,48.56
AAL,2017-11-27,2017-11-09,,46.251144,46.757854,46.638233,46.31805,48.42
AAL,2017-11-28,2017-11-09,,46.042015,46.871876,46.621437,46.40312,49.22
AAL,2017-11-29,2017-11-09,,46.074306,46.76241,46.723904,46.455,49.25
AAL,2017-11-30,2017-11-09,,45.83414,46.959827,46.771553,46.474815,50.49
AAL,2017-12-01,2017-11-09,,46.023506,46.887638,46.93441,46.495583,49.0
AAL,2017-12-04,2017-11-09,,45.61206,47.231686,46.684307,46.549847,49.93
AAL,2017-12-05,2017-11-09,,45.152195,47.12406,46.80619,46.635334,49.47
AAL,2017-12-06,2017-11-09,,44.53711,47.440887,47.39356,46.719143,49.61
AAL,2017-12-07,2017-11-09,,44.554756,47.25206,46.83092,46.762234,50.88
AAL,2017-12-08,2017-11-09,,44.239853,47.33642,46.85426,46.871304,51.02
AAL,2017-12-11,2017-12-08,,51.924126,51.015007,50.975983,51.400288,51.3
AAL,2017-12-12,2017-12-08,,51.34729,51.065342,51.002663,51.34015,50.47
AAL,2017-12-13,2017-12-08,,51.24363,51.00971,51.044334,51.34479,50.09
AAL,2017-12-14,2017-12-08,,51.42738,51.200546,51.056324,51.361153,50.21
AAL,2017-12-15,2017-12-08,,51.171013,51.193485,51.086872,51.37924,51.06
AAL,2017-12-18,2017-12-08,,50.83294,51.10927,51.09217,51.39905,51.49
AAL,2017-12-19,2017-12-08,,50.25219,51.12172,51.111855,51.423126,51.44
AAL,2017-12-20,2017-12-08,,49.994617,51.06266,51.11964,51.455074,51.92
AAL,2017-12-21,2017-12-08,,49.212738,51.213764,51.17884,51.487606,52.79
AAL,2017-12-22,2017-12-08,,48.898964,51.199673,51.244854,51.50999,52.59
AAL,2017-12-26,2017-12-08,,48.771793,51.251358,51.319794,51.52691,52.85
AAL,2017-12-27,2017-12-08,,48.606663,51.20246,51.310574,51.548786,52.4
AAL,2017-12-28,2017-12-08,,48.436047,51.135754,51.276577,51.575523,52.46
AAL,2017-12-29,2017-12-08,,48.237495,51.2617,51.377163,51.603615,52.03
AAL,2018-01-02,2017-12-08,,48.432377,51.24115,51.225903,51.627323,52.99
AAL,2018-01-03,2017-12-08,,48.508316,51.22145,51.405106,51.634785,52.34
AAL,2018-01-04,2017-12-08,,48.690666,51.324116,51.430412,51.621258,52.67
AAL,2018-01-05,2017-12-08,,48.65976,51.21348,51.440224,51.596577,52.65
AAL,2018-01-08,2017-12-08,,48.577564,51.330948,51.482037,51.570026,52.13
AAL,2018-01-09,2017-12-08,,49.02288,51.3116,51.46538,51.642616,52.08
AAL,2018-01-10,2018-01-09,,53.19948,52.0499,51.89987,51.9822,53.78
AAL,2018-01-11,2018-01-09,,53.24405,52.066635,51.914978,51.955177,56.42
AAL,2018-01-12,2018-01-09,,52.95327,52.079803,51.941303,51.949585,58.47
AAL,2018-01-16,2018-01-09,,52.32437,52.15228,52.02018,51.972828,57.98
AAL,2018-01-17,2018-01-09,,52.27631,52.141857,52.002758,51.991753,58.16
AAL,2018-01-18,2018-01-09,,52.34826,52.12665,51.98599,51.99916,58.34
AAL,2018-01-19,2018-01-09,,52.015762,52.1167,52.087677,52.00074,58.06
AAL,2018-01-22,2018-01-09,,52.014053,52.063076,52.062,52.007164,58.1
AAL,2018-01-23,2018-01-09,,52.11467,52.17144,52.12268,52.022533,58.29
AAL,2018-01-24,2018-01-09,,51.988125,52.164062,52.14863,52.041092,54.79
AAL,2018-01-25,2018-01-09,,52.284344,52.103283,51.990456,52.060513,53.05
AAL,2018-01-26,2018-01-09,,52.3991,52.115833,52.14948,52.08337,53.07
AAL,2018-01-29,2018-01-09,,52.786343,52.136024,52.100845,52.10911,52.68
AAL,2018-01-30,2018-01-09,,52.683926,52.143253,52.132973,52.13614,52.59
AAL,2018-01-31,2018-01-09,,52.611332,52.166904,52.15196,52.164486,54.32
AAL,2018-02-01,2018-01-09,,52.7536,52.132595,52.134785,52.192356,53.88
AAL,2018-02-02,2018-01-09,,53.095585,52.130394,52.200573,52.21857,52.1
AAL,2018-02-05,2018-01-09,,53.101322,52.110165,52.211926,52.24368,49.76
AAL,2018-02-06,2018-01-09,,52.753597,52.173008,52.225094,52.256073,51.18
AAL,2018-02-07,2018-01-09,,53.32482,52.190918,52.234394,52.2656,51.4
AAP,2017-11-10,2017-11-09,,91.091286,80.50318,80.682396,79.95831,81.22
AAP,2017-11-13,2017-11-09,,93.60384,80.69594,80.97801,80.32801,82.28
AAP,2017-11-14,2017-11-09,,96.366745,80.943886,80.88436,80.55936,95.72
AAP,2017-11-15,2017-11-09,,97.71522,80.939644,81.200645,80.59843,91.58
AAP,2017-11-16,2017-11-09,,97.74866,81.24403,80.962456,80.633385,90.5
AAP,2017-11-17,2017-11-09,,98.04286,81.52003,81.33588,80.75596,89.27
AAP,2017-11-20,2017-11-09,,97.76802,81.49643,81.74381,80.98581,91.43
AAP,2017-11-21,2017-11-09,,96.72707,81.88004,81.78546,81.26308,88.93
AAP,2017-11-22,2017-11-09,,96.155396,81.761856,81.74829,81.52311,89.62
AAP,2017-11-24,2017-11-09,,93.95488,82.04187,82.66206,81.748344,89.23
AAP,2017-11-27,2017-11-09,,92.21698,82.03864,82.47674,81.94449,89.87
AAP,2017-11-28,2017-11-09,,90.65261,82.231636,82.67411,82.14353,92.84
AAP,2017-11-29,2017-11-09,,89.25048,82.31641,82.987274,82.3669,99.95
AAP,2017-11-30,2017-11-09,,89.91297,82.00009,82.60441,82.57135,101.0
AAP,2017-12-01,2017-11-09,,88.38731,82.36653,81.97985,82.7374,99.28
AAP,2017-12-04,2017-11-09,,86.360054,82.52751,83.24898,82.90965,104.02
AAP,2017-12-05,2017-11-09,,85.768105,82.504616,83.34298,83.07012,101.15
AAP,2017-12-06,2017-11-09,,83.89606,82.64853,83.63852,83.11294,97.5
AAP,2017-12-07,2017-11-09,,81.2332,82.41311,83.73162,83.01635,97.61
AAP,2017-12-08,2017-11-09,,80.51437,82.28155,82.94874,83.3414,100.31
AAP,2017-12-11,2017-12-08,,95.083405,100.39643,100.52613,100.58932,100.85
AAP,2017-12-12,2017-12-08,,92.85703,100.2639,99.61445,101.18266,103.03
AAP,2017-12-13,2017-12-08,,94.23276,100.08947,100.152664,101.126144,102.5
AAP,2017-12-14,2017-12-08,,93.62011,100.48207,101.16668,101.17459,100.2
AAP,2017-12-15,2017-12-08,,94.82125,100.661354,100.52045,101.20361,100.7
AAP,2017-12-18,2017-12-08,,95.75038,100.309235,101.273544,101.229935,102.71
AAP,2017-12-19,2017-12-08,,95.872696,100.46803,101.28658,101.26462,99.73
AAP,2017-12-20,2017-12-08,,95.337975,100.24024,101.26326,101.299484,98.59
AAP,2017-12-21,2017-12-08,,94.0239,100.83831,101.36566,101.32156,100.13
AAP,2017-12-22,2017-12-08,,93.423256,100.53456,101.34493,101.32518,100.55
AAP,2017-12-26,2017-12-08,,94.025375,100.503716,100.819786,101.34164,101.96
AAP,2017-12-27,2017-12-08,,94.91001,100.38369,100.741035,101.4043,99.77
AAP,2017-12-28,2017-12-08,,94.85993,100.38344,101.615135,101.49925,99.71
AAP,2017-12-29,2017-12-08,,95.32006,100.492485,101.63383,101.59075,99.69
AAP,2018-01-02,2017-12-08,,97.08997,100.58978,101.10533,101.657326,106.09
AAP,2018-01-03,2017-12-08,,98.829056,100.38754,101.457184,101.6984,107.05
AAP,2018-01-04,2017-12-08,,99.438484,100.65155,101.57492,101.7323,111.0
AAP,2018-01-05,2017-12-08,,100.28727,100.40324,101.72256,101.775665,112.18
AAP,2018-01-08,2017-12-08,,102.49283,100.58649,101.560776,101.79814,111.39
AAP,2018-01-09,2017-12-08,,104.65288,100.550766,101.29376,101.03765,110.49
AAP,2018-01-10,2018-01-09,,108.3557,110.28814,109.42433,109.810905,110.59
AAP,2018-01-11,2018-01-09,,107.66771,110.37186,109.20359,110.21976,112.95
AAP,2018-01-12,2018-01-09,,108.415054,110.24172,108.95055,110.126366,115.94
AAP,2018-01-16,2018-01-09,,108.017426,110.49551,109.36085,110.0847,113.9
AAP,2018-01-17,2018-01-09,,107.57248,110.4629,109.3077,110.066574,115.35
AAP,2018-01-18,2018-01-09,,107.453995,110.29014,109.49486,110.120926,115.53
AAP,2018-01-19,2018-01-09,,107.73855,110.37954,109.49727,110.23419,117.02
AAP,2018-01-22,2018-01-09,,108.12676,110.13302,109.388626,110.33802,118.03
AAP,2018-01-23,2018-01-09,,109.3317,110.653206,109.29151,110.3769,119.1
AAP,2018-01-24,2018-01-09,,109.591736,110.59032,109.66504,110.34523,120.99
AAP,2018-01-25,2018-01-09,,109.79104,110.533905,109.735146,110.29626,120.92
AAP,2018-01-26,2018-01-09,,109.64513,110.50014,109.77288,110.283775,123.64
AAP,2018-01-29,2018-01-09,,109.950935,110.58734,109.74303,110.31003,122.89
AAP,2018-01-30,2018-01-09,,110.39115,110.765755,109.91507,110.349686,119.27
AAP,2018-01-31,2018-01-09,,110.64003,110.69888,109.737,110.393036,116.99
AAP,2018-02-01,2018-01-09,,111.08472,110.72915,109.837296,110.46911,117.29
AAP,2018-02-02,2018-01-09,,111.75151,110.73327,109.91258,110.6278,113.93
AAP,2018-02-05,2018-01-09,,112.035446,110.69309,109.90109,110.85735,109.86
AAP,2018-02-06,2018-01-09,,112.33781,110.90335,110.20557,111.04158,112.2
AAP,2018-02-07,2018-01-09,,112.30284,110.726875,110.16717,111.08971,109.93
AAPL,2017-10-27,2017-10-26,,160.58597,157.48308,157.63483,157.00667,163.05
AAPL,2017-10-30,2017-10-26,,160.59454,157.40474,157.79642,157.09732,166.72
AAPL,2017-10-31,2017-10-26,,160.93509,157.44571,157.94542,157.16846,169.04
AAPL,2017-11-01,2017-10-26,,161.48164,157.73022,157.9362,157.27148,166.89
AAPL,2017-11-02,2017-10-26,,161.94405,157.73753,157.9798,157.38017,168.11
