unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,Informer,VanillaTransformer,y
A,2017-12-26,2017-12-08,,68.18516,67.64469,68.10997,68.01787,67.25
A,2017-12-27,2017-12-08,,68.07336,67.64681,68.08803,68.064865,67.3
A,2017-12-28,2017-12-08,,68.10421,67.64867,68.25998,68.08656,67.45
A,2017-12-29,2017-12-08,,67.92869,67.58646,68.2548,68.083145,66.97
A,2018-01-02,2017-12-08,,67.592155,67.654236,68.193954,68.077995,67.6
A,2018-01-03,2017-12-08,,67.2446,67.598694,68.33079,68.10051,69.32
A,2018-01-04,2017-12-08,,66.93415,67.66012,68.33777,68.162834,68.8
A,2018-01-05,2017-12-08,,67.02665,67.633514,68.34298,68.250374,69.9
A,2018-01-08,2017-12-08,,67.08473,67.75875,68.34951,68.32869,70.05
A,2018-01-09,2017-12-08,,67.35172,67.59384,68.38598,68.5983,71.77
A,2018-01-10,2018-01-09,,72.266975,71.81656,71.53796,71.26348,70.79
A,2018-01-11,2018-01-09,,70.40947,71.77874,71.42605,71.58489,70.8
A,2018-01-12,2018-01-09,,70.35777,71.79135,71.440216,71.6546,71.73
A,2018-01-16,2018-01-09,,70.59413,71.87801,71.505844,71.697334,71.23
A,2018-01-17,2018-01-09,,70.511185,71.84666,71.85563,71.719025,72.06
A,2018-01-18,2018-01-09,,70.53058,71.78207,71.665634,71.74717,72.19
A,2018-01-19,2018-01-09,,70.74233,71.8022,71.7835,71.79032,73.07
A,2018-01-22,2018-01-09,,70.958954,71.82485,72.05401,71.83881,73.48
A,2018-01-23,2018-01-09,,71.04682,71.796715,71.67512,71.87818,73.44
A,2018-01-24,2018-01-09,,71.13467,71.87678,72.06425,71.90668,73.58
A,2018-01-25,2018-01-09,,70.99617,71.85515,71.81617,71.93882,73.86
A,2018-01-26,2018-01-09,,71.05969,71.83796,71.86396,71.98034,74.82
A,2018-01-29,2018-01-09,,70.80715,71.770226,71.826805,72.01644,74.53
A,2018-01-30,2018-01-09,,70.80176,71.87755,71.986626,72.03406,72.99
A,2018-01-31,2018-01-09,,70.68565,71.9645,71.993034,72.03724,73.43
A,2018-02-01,2018-01-09,,70.698265,71.86294,71.88384,72.04274,72.83
A,2018-02-02,2018-01-09,,70.50412,71.89604,72.08141,72.068375,71.25
A,2018-02-05,2018-01-09,,70.4326,71.93762,72.048485,72.116394,68.22
A,2018-02-06,2018-01-09,,70.48719,71.854866,71.95143,72.160095,68.45
A,2018-02-07,2018-01-09,,70.29267,71.904175,72.17521,72.13476,68.06
AAL,2017-11-10,2017-11-09,,46.461052,45.8434,45.581783,45.574234,45.82
AAL,2017-11-13,2017-11-09,,47.14204,45.968765,45.924957,45.66598,45.74
AAL,2017-11-14,2017-11-09,,47.319397,46.16086,45.80522,45.702938,45.81
AAL,2017-11-15,2017-11-09,,47.69305,45.887634,45.91796,45.749393,47.19
AAL,2017-11-16,2017-11-09,,47.597736,46.015266,46.138496,45.802723,47.68
AAL,2017-11-17,2017-11-09,,47.5908,46.290474,45.96515,45.85669,47.39
AAL,2017-11-20,2017-11-09,,47.380783,46.05631,46.041748,45.90251,47.69
AAL,2017-11-21,2017-11-09,,46.986313,46.516018,46.045208,45.94327,48.65
AAL,2017-11-22,2017-11-09,,46.403618,46.396305,45.99067,46.00146,48.66
AAL,2017-11-24,2017-11-09,,45.710823,46.501038,45.842243,46.08572,48.56
AAL,2017-11-27,2017-11-09,,45.426693,46.780525,46.496025,46.17913,48.42
AAL,2017-11-28,2017-11-09,,44.896667,46.83799,46.52435,46.2584,49.22
AAL,2017-11-29,2017-11-09,,44.91893,46.819664,46.39195,46.306675,49.25
AAL,2017-11-30,2017-11-09,,44.534355,46.989906,46.664093,46.32576,50.49
AAL,2017-12-01,2017-11-09,,44.569828,46.758698,46.760128,46.34884,49.0
AAL,2017-12-04,2017-11-09,,44.518684,46.92143,46.632057,46.407543,49.93
AAL,2017-12-05,2017-11-09,,44.11637,47.240055,46.700092,46.498158,49.47
AAL,2017-12-06,2017-11-09,,43.078632,47.42475,47.38822,46.586143,49.61
AAL,2017-12-07,2017-11-09,,42.954964,47.623825,46.96213,46.63212,50.88
AAL,2017-12-08,2017-11-09,,43.34271,47.342953,47.565422,46.699856,51.02
AAL,2017-12-11,2017-12-08,,52.25708,51.03293,50.943237,51.43696,51.3
AAL,2017-12-12,2017-12-08,,51.977463,51.09191,50.909977,51.378864,50.47
AAL,2017-12-13,2017-12-08,,51.82939,51.04982,50.99819,51.38885,50.09
AAL,2017-12-14,2017-12-08,,51.952538,51.192295,50.98188,51.408802,50.21
AAL,2017-12-15,2017-12-08,,51.821953,51.213684,50.991104,51.429943,51.06
AAL,2017-12-18,2017-12-08,,51.36664,51.082222,51.067078,51.451275,51.49
AAL,2017-12-19,2017-12-08,,50.93381,51.195927,51.078556,51.474342,51.44
AAL,2017-12-20,2017-12-08,,50.70125,51.06118,51.11423,51.503883,51.92
AAL,2017-12-21,2017-12-08,,50.039948,51.184906,51.131187,51.53488,52.79
AAL,2017-12-22,2017-12-08,,49.83329,51.20535,51.19125,51.55777,52.59
AAL,2017-12-26,2017-12-08,,49.79258,51.18755,51.28902,51.575962,52.85
AAL,2017-12-27,2017-12-08,,49.609562,51.162697,51.19535,51.597546,52.4
AAL,2017-12-28,2017-12-08,,49.35214,51.097984,51.21207,51.622337,52.46
AAL,2017-12-29,2017-12-08,,49.5418,51.229057,51.29122,51.648956,52.03
AAL,2018-01-02,2017-12-08,,49.39366,51.234318,51.016468,51.67333,52.99
AAL,2018-01-03,2017-12-08,,49.587082,51.236137,51.33284,51.683556,52.34
AAL,2018-01-04,2017-12-08,,49.35437,51.256416,51.30496,51.673187,52.67
AAL,2018-01-05,2017-12-08,,49.267673,51.191414,51.367683,51.649258,52.65
AAL,2018-01-08,2017-12-08,,49.21326,51.170082,51.391747,51.619785,52.13
AAL,2018-01-09,2017-12-08,,49.30678,51.250275,51.38234,51.732918,52.08
AAL,2018-01-10,2018-01-09,,53.232105,52.060368,52.024742,51.9983,53.78
AAL,2018-01-11,2018-01-09,,53.35576,52.098133,52.114605,51.989452,56.42
AAL,2018-01-12,2018-01-09,,53.311874,52.11536,52.10085,51.983227,58.47
AAL,2018-01-16,2018-01-09,,52.403717,52.17142,52.11481,52.008728,57.98
AAL,2018-01-17,2018-01-09,,52.499084,52.156414,52.136105,52.032745,58.16
AAL,2018-01-18,2018-01-09,,52.491066,52.14803,52.1548,52.04498,58.34
AAL,2018-01-19,2018-01-09,,52.246643,52.190147,52.21061,52.048687,58.06
AAL,2018-01-22,2018-01-09,,52.12814,52.091545,52.21439,52.05518,58.1
AAL,2018-01-23,2018-01-09,,52.24128,52.158726,52.26956,52.070644,58.29
AAL,2018-01-24,2018-01-09,,52.081406,52.214653,52.279007,52.09071,54.79
AAL,2018-01-25,2018-01-09,,52.29038,52.102417,52.172356,52.112938,53.05
AAL,2018-01-26,2018-01-09,,52.355232,52.161415,52.314426,52.138138,53.07
AAL,2018-01-29,2018-01-09,,52.769627,52.154854,52.279987,52.164066,52.68
AAL,2018-01-30,2018-01-09,,52.532482,52.1912,52.256527,52.189686,52.59
AAL,2018-01-31,2018-01-09,,52.586113,52.189083,52.174328,52.21751,54.32
AAL,2018-02-01,2018-01-09,,52.489983,52.209538,52.3102,52.24785,53.88
AAL,2018-02-02,2018-01-09,,52.824123,52.130806,52.37125,52.280304,52.1
AAL,2018-02-05,2018-01-09,,52.541306,52.158485,52.364353,52.31462,49.76
AAL,2018-02-06,2018-01-09,,52.322975,52.111874,52.393963,52.335747,51.18
AAL,2018-02-07,2018-01-09,,52.82681,52.247295,52.402855,52.357883,51.4
AAP,2017-11-10,2017-11-09,,84.8353,80.33898,80.37985,79.71853,81.22
AAP,2017-11-13,2017-11-09,,84.57709,80.753204,80.68762,80.154396,82.28
AAP,2017-11-14,2017-11-09,,84.209946,81.01706,79.82004,80.40476,95.72
AAP,2017-11-15,2017-11-09,,83.944855,80.76017,81.02924,80.44298,91.58
AAP,2017-11-16,2017-11-09,,82.94215,81.00312,80.85126,80.47374,90.5
AAP,2017-11-17,2017-11-09,,82.98714,81.59479,80.924,80.59571,89.27
AAP,2017-11-20,2017-11-09,,84.54276,81.43196,81.50078,80.828636,91.43
AAP,2017-11-21,2017-11-09,,86.25164,81.91902,81.438324,81.10774,88.93
AAP,2017-11-22,2017-11-09,,88.1158,81.65263,81.38245,81.36393,89.62
AAP,2017-11-24,2017-11-09,,87.70735,82.11411,82.52213,81.579124,89.23
AAP,2017-11-27,2017-11-09,,87.65489,82.121025,82.31888,81.762535,89.87
AAP,2017-11-28,2017-11-09,,87.52791,82.32559,82.25553,81.95358,92.84
AAP,2017-11-29,2017-11-09,,85.478775,82.3914,82.20799,82.178444,99.95
AAP,2017-11-30,2017-11-09,,85.334656,82.12505,82.19445,82.39016,101.0
AAP,2017-12-01,2017-11-09,,83.73733,82.49713,81.92583,82.564285,99.28
AAP,2017-12-04,2017-11-09,,82.25333,82.306366,82.76267,82.74306,104.02
AAP,2017-12-05,2017-11-09,,79.85597,82.47035,82.860146,82.90655,101.15
AAP,2017-12-06,2017-11-09,,78.315254,82.51148,83.09514,82.9484,97.5
AAP,2017-12-07,2017-11-09,,77.99775,82.770035,83.18982,82.84726,97.61
AAP,2017-12-08,2017-11-09,,80.1936,82.21449,82.40842,83.15519,100.31
AAP,2017-12-11,2017-12-08,,93.985725,100.43467,100.62614,100.553665,100.85
AAP,2017-12-12,2017-12-08,,91.017944,100.33461,99.425186,101.19452,103.03
AAP,2017-12-13,2017-12-08,,92.83935,100.24114,99.87527,101.15928,102.5
AAP,2017-12-14,2017-12-08,,92.81114,100.59808,101.13464,101.21083,100.2
AAP,2017-12-15,2017-12-08,,93.8848,100.79416,100.064095,101.24094,100.7
AAP,2017-12-18,2017-12-08,,94.50731,100.38765,101.05811,101.26659,102.71
AAP,2017-12-19,2017-12-08,,94.627785,100.7331,101.05696,101.301384,99.73
AAP,2017-12-20,2017-12-08,,94.40874,100.389984,101.00641,101.34052,98.59
AAP,2017-12-21,2017-12-08,,92.80558,100.854965,101.12287,101.36927,100.13
AAP,2017-12-22,2017-12-08,,92.918274,100.69267,101.104546,101.37775,100.55
AAP,2017-12-26,2017-12-08,,93.434166,100.50898,100.53326,101.39171,101.96
AAP,2017-12-27,2017-12-08,,94.50928,100.50442,100.58452,101.44063,99.77
AAP,2017-12-28,2017-12-08,,94.45645,100.44211,101.58701,101.51748,99.71
AAP,2017-12-29,2017-12-08,,95.021904,100.60128,101.56043,101.59895,99.69
AAP,2018-01-02,2017-12-08,,96.27878,100.75358,101.211365,101.66685,106.09
AAP,2018-01-03,2017-12-08,,98.22602,100.577614,101.688835,101.71497,107.05
AAP,2018-01-04,2017-12-08,,99.04979,100.67712,101.32429,101.75227,111.0
AAP,2018-01-05,2017-12-08,,100.471954,100.60366,101.5417,101.78762,112.18
AAP,2018-01-08,2017-12-08,,101.8539,100.34311,101.43486,101.793396,111.39
AAP,2018-01-09,2017-12-08,,103.18195,100.686554,101.09178,101.13444,110.49
AAP,2018-01-10,2018-01-09,,110.519,110.370514,109.40169,110.17287,110.59
AAP,2018-01-11,2018-01-09,,111.02166,110.45787,109.51958,110.61215,112.95
AAP,2018-01-12,2018-01-09,,113.14337,110.39833,108.99185,110.55732,115.94
AAP,2018-01-16,2018-01-09,,114.07112,110.66666,109.65825,110.52733,113.9
AAP,2018-01-17,2018-01-09,,114.81686,110.61112,109.6023,110.51155,115.35
AAP,2018-01-18,2018-01-09,,115.040306,110.4574,109.90605,110.556435,115.53
AAP,2018-01-19,2018-01-09,,114.97897,110.61426,109.62621,110.651276,117.02
AAP,2018-01-22,2018-01-09,,114.58028,110.30628,109.978905,110.73517,118.03
AAP,2018-01-23,2018-01-09,,114.94737,110.6607,109.704666,110.75864,119.1
AAP,2018-01-24,2018-01-09,,114.73686,110.74452,110.0235,110.722,120.99
AAP,2018-01-25,2018-01-09,,114.70778,110.52186,109.43988,110.67724,120.92
AAP,2018-01-26,2018-01-09,,114.50525,110.65983,110.20348,110.66655,123.64
AAP,2018-01-29,2018-01-09,,114.471825,110.59343,109.8863,110.685936,122.89
AAP,2018-01-30,2018-01-09,,115.00913,110.87423,110.0316,110.71529,119.27
AAP,2018-01-31,2018-01-09,,115.182884,110.80304,109.63742,110.75203,116.99
AAP,2018-02-01,2018-01-09,,115.32839,110.90987,109.97004,110.83067,117.29
AAP,2018-02-02,2018-01-09,,115.80429,110.74401,109.94913,111.0001,113.93
AAP,2018-02-05,2018-01-09,,116.58805,110.92363,110.006714,111.241394,109.86
AAP,2018-02-06,2018-01-09,,116.84659,110.70819,110.39862,111.432335,112.2
AAP,2018-02-07,2018-01-09,,114.41803,110.96864,110.26768,111.49771,109.93
AAPL,2017-10-27,2017-10-26,,160.05649,157.53185,157.68492,157.11363,163.05
AAPL,2017-10-30,2017-10-26,,160.03381,157.43697,157.82303,157.19394,166.72
AAPL,2017-10-31,2017-10-26,,160.35861,157.50502,157.98067,157.2603,169.04
AAPL,2017-11-01,2017-10-26,,160.65628,157.6975,157.8924,157.36229,166.89
AAPL,2017-11-02,2017-10-26,,161.32857,157.7303,158.00462,157.47249,168.11
AAPL,2017-11-03,2017-10-26,,161.91232,157.54689,158.0138,157.56387,172.5
AAPL,2017-11-06,2017-10-26,,162.31734,157.71596,158.19072,157.6212,174.25
AAPL,2017-11-07,2017-10-26,,162.88138,157.5701,158.08014,157.65463,174.81
AAPL,2017-11-10,2017-10-26,,162.43703,157.76073,158.44337,157.69873,174.67
AAPL,2017-11-13,2017-10-26,,162.35983,157.804,158.37085,157.77512,173.97
AAPL,2017-11-14,2017-10-26,,162.13992,157.67108,158.38387,157.87602,171.34
AAPL,2017-11-15,2017-10-26,,162.01541,157.64543,158.53331,157.97307,169.08
AAPL,2017-11-16,2017-10-26,,161.66469,157.65083,158.56828,158.03343,171.1
AAPL,2017-11-17,2017-10-26,,161.5026,157.67545,158.61357,158.05423,170.15
AAPL,2017-11-20,2017-10-26,,161.22986,157.78572,158.55269,158.08548,169.98
AAPL,2017-11-21,2017-10-26,,160.89172,157.70741,158.73714,158.17041,173.14
AAPL,2017-11-22,2017-10-26,,161.35852,157.65277,158.81772,158.30492,174.96
AAPL,2017-11-24,2017-10-26,,162.04285,157.55696,158.70694,158.44319,174.97
AAPL,2017-11-27,2017-10-26,,162.78242,157.5285,158.79437,158.51668,174.09
AAPL,2017-11-28,2017-10-26,,162.25797,157.73134,158.63934,158.22614,173.07
AAPL,2017-11-29,2017-11-28,,173.01892,173.09361,173.47197,172.81587,169.48
AAPL,2017-11-30,2017-11-28,,172.12733,173.14565,172.85275,173.47299,171.85
AAPL,2017-12-01,2017-11-28,,170.18301,173.11931,173.4287,173.30225,171.05
AAPL,2017-12-04,2017-11-28,,169.32545,173.3345,173.83,173.35101,169.8
AAPL,2017-12-05,2017-11-28,,168.27357,173.44223,173.62582,173.43068,169.64
AAPL,2017-12-06,2017-11-28,,167.05293,173.28351,173.5565,173.46115,169.01
AAPL,2017-12-07,2017-11-28,,166.1452,173.42383,173.5571,173.43915,169.32
AAPL,2017-12-08,2017-11-28,,165.66774,173.10934,173.65509,173.42955,169.37
AAPL,2017-12-11,2017-11-28,,165.70409,173.59294,173.76318,173.47307,172.67
AAPL,2017-12-12,2017-11-28,,165.76509,173.54935,173.79384,173.54996,171.7
AAPL,2017-12-13,2017-11-28,,165.85468,173.12825,173.73135,173.63704,172.27
AAPL,2017-12-14,2017-11-28,,166.02528,173.34021,173.4956,173.71568,172.22
AAPL,2017-12-15,2017-11-28,,166.7634,173.18869,174.09093,173.76353,173.97
AAPL,2017-12-19,2017-11-28,,167.70934,173.56964,173.98285,173.79082,174.54
AAPL,2017-12-20,2017-11-28,,168.38298,173.37164,173.05402,173.82556,174.35
AAPL,2017-12-21,2017-11-28,,169.41531,173.44522,174.09355,173.8665,175.01
AAPL,2017-12-22,2017-11-28,,169.35916,173.27765,174.12088,173.89555,175.01
AAPL,2017-12-26,2017-11-28,,169.51294,173.2965,174.11775,173.91483,170.57
AAPL,2017-12-27,2017-11-28,,169.36278,172.9951,174.08838,173.91681,170.6
AAPL,2017-12-28,2017-11-28,,165.68968,173.52055,174.17404,173.77254,171.08
AAPL,2017-12-29,2017-12-28,,174.23715,171.11171,171.01942,171.06464,169.23
AAPL,2018-01-02,2017-12-28,,174.88011,171.21347,170.79182,171.13104,172.26
AAPL,2018-01-03,2017-12-28,,174.86446,171.16896,170.92564,171.21344,172.23
AAPL,2018-01-04,2017-12-28,,174.09236,171.19377,171.39499,171.31836,173.03
AAPL,2018-01-05,2017-12-28,,173.38751,171.3556,171.2295,171.44226,175.0
AAPL,2018-01-08,2017-12-28,,172.92535,171.235,171.2984,171.56355,174.35
AAPL,2018-01-09,2017-12-28,,172.90094,171.31973,171.46693,171.6521,174.33
AAPL,2018-01-10,2017-12-28,,172.58278,171.3024,171.43587,171.70557,174.29
AAPL,2018-01-11,2017-12-28,,172.5296,171.26671,171.39745,171.75604,175.28
AAPL,2018-01-24,2017-12-28,,171.94817,171.45622,171.56667,171.83423,174.22
AAPL,2018-01-25,2017-12-28,,172.37213,171.50563,171.79584,171.95035,171.11
AAPL,2018-01-26,2017-12-28,,172.1421,171.3511,172.04916,172.09045,171.51
AAPL,2018-01-29,2017-12-28,,172.2378,171.43146,172.22379,172.21567,167.96
AAPL,2018-01-30,2017-12-28,,172.09119,171.57707,172.07619,172.29463,166.97
AAPL,2018-01-31,2017-12-28,,172.50774,171.4798,172.25412,172.34885,167.43
AAPL,2018-02-01,2017-12-28,,172.5207,171.56482,172.05519,172.4296,167.78
AAPL,2018-02-02,2017-12-28,,172.00691,171.38802,172.10147,172.56625,160.5
AAPL,2018-02-05,2017-12-28,,171.68332,171.48592,171.99118,172.74152,156.49
AAPL,2018-02-06,2017-12-28,,171.36786,171.4542,172.1328,172.89508,163.03
AAPL,2018-02-07,2017-12-28,,170.14745,171.62024,171.97876,172.72118,159.54
ABBV,2017-11-10,2017-11-09,,90.91882,95.85591,96.15883,96.09389,95.43
ABBV,2017-11-13,2017-11-09,,88.89262,95.93835,96.03822,96.15938,95.12
ABBV,2017-11-14,2017-11-09,,89.05174,95.94326,96.06291,96.17804,94.75
ABBV,2017-11-15,2017-11-09,,88.77015,95.98522,95.89717,96.20348,93.76
ABBV,2017-11-16,2017-11-09,,89.25866,96.023445,95.888824,96.21172,94.47
ABBV,2017-11-17,2017-11-09,,89.77514,95.832664,95.96078,96.22369,93.61
ABBV,2017-11-20,2017-11-09,,90.04859,95.96606,95.801285,96.25226,93.6
ABBV,2017-11-21,2017-11-09,,90.61071,95.825035,95.9584,96.29234,94.68
ABBV,2017-11-22,2017-11-09,,90.51087,95.87393,95.82507,96.32617,94.47
ABBV,2017-11-24,2017-11-09,,91.09966,95.99141,95.95895,96.34236,94.72
ABBV,2017-11-27,2017-11-09,,91.50916,95.803825,96.68578,96.351166,95.42
ABBV,2017-11-28,2017-11-09,,91.48344,95.97079,96.596664,96.366554,95.42
ABBV,2017-11-29,2017-11-09,,91.80945,95.869705,96.53424,96.39047,95.82
ABBV,2017-11-30,2017-11-09,,92.30903,95.988594,96.55664,96.41985,96.92
ABBV,2017-12-01,2017-11-09,,93.08358,95.999886,96.386246,96.45222,96.32
ABBV,2017-12-04,2017-11-09,,94.31852,95.97016,96.60787,96.49288,95.22
ABBV,2017-12-05,2017-11-09,,95.521225,95.9471,96.846756,96.55484,95.41
ABBV,2017-12-06,2017-11-09,,96.988045,96.00293,96.73167,96.6374,94.4
ABBV,2017-12-07,2017-11-09,,97.754875,95.92152,96.96445,96.708145,94.24
ABBV,2017-12-08,2017-11-09,,100.6057,95.99693,97.13184,96.70362,95.95
ABBV,2017-12-11,2017-12-08,,95.34024,95.97455,95.778564,95.848366,96.47
ABBV,2017-12-12,2017-12-08,,95.57416,95.99172,95.68727,95.80942,96.3
ABBV,2017-12-13,2017-12-08,,95.7652,96.007195,95.74843,95.848076,97.35
ABBV,2017-12-14,2017-12-08,,95.96562,96.0583,95.858376,95.88772,96.3
ABBV,2017-12-15,2017-12-08,,96.22701,96.06295,95.75406,95.919174,97.45
ABBV,2017-12-18,2017-12-08,,96.35381,95.94961,95.85484,95.94875,98.19
ABBV,2017-12-19,2017-12-08,,96.57297,96.03036,95.94036,95.98044,97.92
ABBV,2017-12-20,2017-12-08,,96.69637,95.90737,95.88717,96.01383,97.41
ABBV,2017-12-21,2017-12-08,,96.56128,96.058754,95.97294,96.04792,97.91
ABBV,2017-12-22,2017-12-08,,96.12967,96.03023,95.9745,96.081696,98.21
ABBV,2017-12-26,2017-12-08,,95.84129,95.95841,96.16884,96.11996,97.75
ABBV,2017-12-27,2017-12-08,,95.67038,96.00884,96.298775,96.17013,98.09
ABBV,2017-12-28,2017-12-08,,95.456345,95.95185,96.33708,96.229744,97.79
ABBV,2017-12-29,2017-12-08,,95.47187,96.003914,96.40149,96.28711,96.71
ABBV,2018-01-02,2017-12-08,,95.32603,96.03278,96.56817,96.337456,98.41
ABBV,2018-01-03,2017-12-08,,95.26778,96.064644,96.37387,96.385414,99.95
ABBV,2018-01-04,2017-12-08,,95.21778,96.011246,96.39669,96.43679,99.38
ABBV,2018-01-05,2017-12-08,,95.388245,96.063034,96.403435,96.49145,101.11
ABBV,2018-01-08,2017-12-08,,95.68944,96.04982,96.42154,96.53638,99.49
ABBV,2018-01-09,2017-12-08,,93.699104,96.137856,96.577736,96.67224,100.24
ABBV,2018-01-10,2018-01-09,,98.43191,100.24256,100.23769,100.038376,99.69
ABBV,2018-01-11,2018-01-09,,96.96119,100.2138,100.277824,100.287384,99.27
ABBV,2018-01-12,2018-01-09,,97.25556,100.19906,100.19351,100.286,100.34
ABBV,2018-01-16,2018-01-09,,97.17624,100.30347,100.12379,100.31247,102.49
ABBV,2018-01-17,2018-01-09,,96.84236,100.291214,100.27919,100.33048,104.36
ABBV,2018-01-18,2018-01-09,,97.134705,100.268074,100.206955,100.33862,103.81
ABBV,2018-01-19,2018-01-09,,96.95243,100.25303,100.16366,100.34538,104.64
ABBV,2018-01-22,2018-01-09,,96.48322,100.22955,100.25268,100.35892,106.49
ABBV,2018-01-23,2018-01-09,,96.125206,100.31407,100.19024,100.37721,105.38
ABBV,2018-01-24,2018-01-09,,96.31885,100.35291,100.198395,100.39299,105.51
ABBV,2018-01-25,2018-01-09,,95.91985,100.26853,100.30379,100.40662,108.3
ABBV,2018-01-26,2018-01-09,,95.97535,100.3145,100.354935,100.42149,123.21
ABBV,2018-01-29,2018-01-09,,95.43354,100.28408,100.37727,100.43679,122.31
ABBV,2018-01-30,2018-01-09,,95.27851,100.3113,100.35388,100.451225,115.88
ABBV,2018-01-31,2018-01-09,,95.222824,100.344864,100.36196,100.46457,112.22
ABBV,2018-02-01,2018-01-09,,95.09345,100.30938,100.43777,100.47767,116.34
ABBV,2018-02-02,2018-01-09,,95.071365,100.332855,100.41026,100.49327,115.17
ABBV,2018-02-05,2018-01-09,,95.20872,100.32962,100.43011,100.51345,109.51
ABBV,2018-02-06,2018-01-09,,94.94811,100.26834,100.434845,100.52709,111.2
ABBV,2018-02-07,2018-01-09,,95.34001,100.36031,100.4232,100.50463,113.62
ABC,2017-11-10,2017-11-09,,76.07052,75.29189,75.628975,75.52828,75.0
ABC,2017-11-13,2017-11-09,,76.07584,75.42549,76.2347,75.727325,75.4
ABC,2017-11-14,2017-11-09,,75.7512,75.74094,75.80786,75.89115,75.4
ABC,2017-11-15,2017-11-09,,75.37612,75.485054,75.93652,75.994736,77.53
ABC,2017-11-16,2017-11-09,,75.24669,75.61762,75.93297,76.09612,80.31
ABC,2017-11-17,2017-11-09,,75.53202,76.01515,75.99234,76.2019,78.84
ABC,2017-11-20,2017-11-09,,76.42701,75.723885,76.04142,76.3112,77.46
ABC,2017-11-21,2017-11-09,,77.11342,76.32063,76.482796,76.41901,79.46
ABC,2017-11-22,2017-11-09,,76.96253,76.06021,76.3292,76.52265,81.4
ABC,2017-11-24,2017-11-09,,76.83424,75.88138,76.712296,76.62308,81.23
ABC,2017-11-27,2017-11-09,,76.65988,76.18741,76.50982,76.71693,81.12
ABC,2017-11-28,2017-11-09,,76.330505,76.292114,76.20465,76.80009,83.15
ABC,2017-11-29,2017-11-09,,76.00334,76.14232,76.46976,76.86634,84.66
ABC,2017-11-30,2017-11-09,,75.645195,76.02211,76.36652,76.91192,84.82
ABC,2017-12-01,2017-11-09,,75.343216,76.44485,76.575935,76.96159,84.95
ABC,2017-12-04,2017-11-09,,75.1565,76.1444,76.52641,77.05071,87.42
ABC,2017-12-05,2017-11-09,,75.188545,76.43473,76.73022,77.18431,85.89
ABC,2017-12-06,2017-11-09,,75.38438,76.3779,76.63105,77.32336,85.99
ABC,2017-12-07,2017-11-09,,75.60344,76.84641,76.64062,77.41491,85.93
ABC,2017-12-08,2017-11-09,,78.27013,76.20796,76.68065,77.46999,86.7
ABC,2017-12-11,2017-12-08,,90.42921,86.71816,86.60484,86.68898,86.77
ABC,2017-12-12,2017-12-08,,87.60751,86.758804,86.24244,86.913925,87.82
ABC,2017-12-13,2017-12-08,,87.83338,86.753006,86.45955,86.88485,88.48
