unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,Informer,VanillaTransformer,y
AAL,2017-12-20,2017-12-08,,50.336555,51.131542,51.267212,51.46304,51.92
AAL,2017-12-21,2017-12-08,,49.823483,51.26428,51.285046,51.490894,52.79
AAL,2017-12-22,2017-12-08,,49.621006,51.20693,51.402992,51.51179,52.59
AAL,2017-12-26,2017-12-08,,49.356483,51.263744,51.395847,51.529533,52.85
AAL,2017-12-27,2017-12-08,,49.125206,51.230843,51.330624,51.551884,52.4
AAL,2017-12-28,2017-12-08,,48.92967,51.20708,51.39344,51.577183,52.46
AAL,2017-12-29,2017-12-08,,48.79818,51.308224,51.47953,51.601826,52.03
AAL,2018-01-02,2017-12-08,,48.82388,51.288815,51.46005,51.6209,52.99
AAL,2018-01-03,2017-12-08,,49.136707,51.285854,51.496944,51.624542,52.34
AAL,2018-01-04,2017-12-08,,49.241043,51.34365,51.522217,51.610348,52.67
AAL,2018-01-05,2017-12-08,,49.469803,51.282913,51.53722,51.589012,52.65
AAL,2018-01-08,2017-12-08,,49.41191,51.395866,51.64704,51.56814,52.13
AAL,2018-01-09,2017-12-08,,49.64458,51.33824,51.55181,51.663414,52.08
AAL,2018-01-10,2018-01-09,,53.753696,52.045673,52.012352,52.001034,53.78
AAL,2018-01-11,2018-01-09,,53.670845,52.07582,52.03354,51.968285,56.42
AAL,2018-01-12,2018-01-09,,53.775257,52.117493,52.061012,51.96705,58.47
AAL,2018-01-16,2018-01-09,,52.976826,52.10294,52.077835,51.992836,57.98
AAL,2018-01-17,2018-01-09,,52.85024,52.123756,52.14949,52.0133,58.16
AAL,2018-01-18,2018-01-09,,52.945538,52.136913,52.029526,52.022133,58.34
AAL,2018-01-19,2018-01-09,,52.362755,52.103783,52.19789,52.025166,58.06
AAL,2018-01-22,2018-01-09,,52.476833,52.084816,52.17361,52.03287,58.1
AAL,2018-01-23,2018-01-09,,52.483868,52.162056,52.23284,52.049522,58.29
AAL,2018-01-24,2018-01-09,,52.433456,52.147842,52.24154,52.070137,54.79
AAL,2018-01-25,2018-01-09,,52.60924,52.073982,52.141323,52.09224,53.05
AAL,2018-01-26,2018-01-09,,52.65569,52.11593,52.21259,52.116615,53.07
AAL,2018-01-29,2018-01-09,,53.083626,52.14071,52.179676,52.141254,52.68
AAL,2018-01-30,2018-01-09,,52.92499,52.136757,52.208023,52.165432,52.59
AAL,2018-01-31,2018-01-09,,52.9382,52.163696,52.131733,52.190742,54.32
AAL,2018-02-01,2018-01-09,,52.976093,52.15653,52.209328,52.216312,53.88
AAL,2018-02-02,2018-01-09,,52.94464,52.101612,52.28472,52.24149,52.1
AAL,2018-02-05,2018-01-09,,53.09013,52.167343,52.294712,52.266125,49.76
AAL,2018-02-06,2018-01-09,,52.94031,52.189583,52.308865,52.276356,51.18
AAL,2018-02-07,2018-01-09,,53.502586,52.185493,52.317657,52.285454,51.4
AAP,2017-11-10,2017-11-09,,86.213,80.485374,80.401024,80.103966,81.22
AAP,2017-11-13,2017-11-09,,86.970375,80.662415,81.012794,80.54276,82.28
AAP,2017-11-14,2017-11-09,,86.88121,80.897675,80.73168,80.780266,95.72
AAP,2017-11-15,2017-11-09,,86.598114,80.91439,81.07473,80.81619,91.58
AAP,2017-11-16,2017-11-09,,86.41814,81.12355,80.88814,80.83937,90.5
AAP,2017-11-17,2017-11-09,,86.39761,81.43529,81.23369,80.948456,89.27
AAP,2017-11-20,2017-11-09,,87.309204,81.49251,81.65742,81.17231,91.43
AAP,2017-11-21,2017-11-09,,87.87744,81.84709,81.62412,81.45357,88.93
AAP,2017-11-22,2017-11-09,,89.02017,81.80041,81.692116,81.721146,89.62
AAP,2017-11-24,2017-11-09,,88.171394,82.08344,82.630104,81.94881,89.23
AAP,2017-11-27,2017-11-09,,87.19616,82.03436,82.31361,82.14059,89.87
AAP,2017-11-28,2017-11-09,,86.85324,82.38073,82.367676,82.334335,92.84
AAP,2017-11-29,2017-11-09,,84.663475,82.31759,82.542915,82.55768,99.95
AAP,2017-11-30,2017-11-09,,84.917336,82.17497,82.26399,82.76606,101.0
AAP,2017-12-01,2017-11-09,,84.149216,82.41636,82.04145,82.93009,99.28
AAP,2017-12-04,2017-11-09,,82.83171,82.34672,82.938034,83.08315,104.02
AAP,2017-12-05,2017-11-09,,82.29197,82.58267,83.03422,83.204445,101.15
AAP,2017-12-06,2017-11-09,,80.852325,82.46558,83.32736,83.20105,97.5
AAP,2017-12-07,2017-11-09,,79.98876,82.42427,83.436775,83.07325,97.61
AAP,2017-12-08,2017-11-09,,81.023476,82.2812,82.705475,83.45158,100.31
AAP,2017-12-11,2017-12-08,,92.53553,100.32035,100.38882,100.51518,100.85
AAP,2017-12-12,2017-12-08,,89.55468,100.317314,99.55011,100.98028,103.03
AAP,2017-12-13,2017-12-08,,91.77776,100.20408,100.10846,100.94659,102.5
AAP,2017-12-14,2017-12-08,,91.96655,100.32453,101.129814,101.02044,100.2
AAP,2017-12-15,2017-12-08,,92.42378,100.668045,100.43689,101.06576,100.7
AAP,2017-12-18,2017-12-08,,93.197296,100.405045,100.99717,101.09225,102.71
AAP,2017-12-19,2017-12-08,,93.19109,100.42603,101.22901,101.114006,99.73
AAP,2017-12-20,2017-12-08,,92.36107,100.33145,101.25664,101.13403,98.59
AAP,2017-12-21,2017-12-08,,90.71516,100.89307,101.304924,101.150925,100.13
AAP,2017-12-22,2017-12-08,,90.15118,100.51364,101.30893,101.16193,100.55
AAP,2017-12-26,2017-12-08,,90.53398,100.49735,100.961876,101.19085,101.96
AAP,2017-12-27,2017-12-08,,91.78665,100.436035,100.60904,101.26097,99.77
AAP,2017-12-28,2017-12-08,,91.95209,100.49794,101.43065,101.352745,99.71
AAP,2017-12-29,2017-12-08,,92.38837,100.508415,101.66791,101.43106,99.69
AAP,2018-01-02,2017-12-08,,93.8005,100.63928,101.2648,101.47806,106.09
AAP,2018-01-03,2017-12-08,,96.18912,100.51513,101.31878,101.49776,107.05
AAP,2018-01-04,2017-12-08,,96.59206,100.56401,101.33252,101.515045,111.0
AAP,2018-01-05,2017-12-08,,97.371185,100.607025,101.5939,101.55393,112.18
AAP,2018-01-08,2017-12-08,,99.05599,100.71318,101.48282,101.585754,111.39
AAP,2018-01-09,2017-12-08,,101.21896,100.62033,101.13815,101.00038,110.49
AAP,2018-01-10,2018-01-09,,109.36622,110.24404,110.05753,110.23178,110.59
AAP,2018-01-11,2018-01-09,,109.12088,110.46526,109.665855,110.32695,112.95
AAP,2018-01-12,2018-01-09,,110.38192,110.40197,109.40593,110.23833,115.94
AAP,2018-01-16,2018-01-09,,110.639755,110.31296,109.777985,110.2184,113.9
AAP,2018-01-17,2018-01-09,,110.58188,110.43059,109.80163,110.21944,115.35
AAP,2018-01-18,2018-01-09,,110.49572,110.278656,109.80656,110.276054,115.53
AAP,2018-01-19,2018-01-09,,110.75269,110.29186,109.98017,110.37162,117.02
AAP,2018-01-22,2018-01-09,,110.98218,110.204254,109.87161,110.44863,118.03
AAP,2018-01-23,2018-01-09,,111.902596,110.62718,109.774475,110.46609,119.1
AAP,2018-01-24,2018-01-09,,111.92995,110.521515,109.972885,110.42368,120.99
AAP,2018-01-25,2018-01-09,,111.91368,110.4407,110.4022,110.37214,120.92
AAP,2018-01-26,2018-01-09,,111.60917,110.515274,110.36546,110.361755,123.64
AAP,2018-01-29,2018-01-09,,111.72975,110.631714,110.40444,110.39043,122.89
AAP,2018-01-30,2018-01-09,,112.126205,110.73348,110.58603,110.42671,119.27
AAP,2018-01-31,2018-01-09,,112.101616,110.71388,110.50098,110.456665,116.99
AAP,2018-02-01,2018-01-09,,112.30651,110.812126,110.55973,110.510994,117.29
AAP,2018-02-02,2018-01-09,,112.92679,110.60416,110.57859,110.64846,113.93
AAP,2018-02-05,2018-01-09,,113.26574,110.92149,110.589584,110.86918,109.86
AAP,2018-02-06,2018-01-09,,113.62113,110.93863,110.98424,111.06042,112.2
AAP,2018-02-07,2018-01-09,,113.00061,110.73494,110.756714,111.039246,109.93
AAPL,2017-10-27,2017-10-26,,160.81015,157.46786,157.82501,157.2407,163.05
AAPL,2017-10-30,2017-10-26,,160.76224,157.41664,157.91585,157.3209,166.72
AAPL,2017-10-31,2017-10-26,,161.08032,157.48265,157.99637,157.39603,169.04
AAPL,2017-11-01,2017-10-26,,161.55151,157.67311,158.05322,157.50148,166.89
AAPL,2017-11-02,2017-10-26,,161.95406,157.7561,158.10779,157.60976,168.11
AAPL,2017-11-03,2017-10-26,,162.40375,157.66853,158.36948,157.69633,172.5
AAPL,2017-11-06,2017-10-26,,162.7031,157.55716,158.3345,157.75232,174.25
AAPL,2017-11-07,2017-10-26,,162.86392,157.67136,158.24092,157.7927,174.81
AAPL,2017-11-10,2017-10-26,,162.47984,157.84935,158.32152,157.85121,174.67
AAPL,2017-11-13,2017-10-26,,162.35223,157.79427,158.58533,157.94635,173.97
AAPL,2017-11-14,2017-10-26,,161.9551,157.73833,158.52063,158.06703,171.34
AAPL,2017-11-15,2017-10-26,,161.88957,157.72153,158.68306,158.18024,169.08
AAPL,2017-11-16,2017-10-26,,161.55296,157.7585,158.68004,158.25017,171.1
AAPL,2017-11-17,2017-10-26,,161.37206,157.76007,158.5376,158.27579,170.15
AAPL,2017-11-20,2017-10-26,,161.10028,157.82002,158.74054,158.30794,169.98
AAPL,2017-11-21,2017-10-26,,161.1003,157.77675,158.8588,158.38992,173.14
AAPL,2017-11-22,2017-10-26,,161.69351,157.74548,158.99406,158.51993,174.96
AAPL,2017-11-24,2017-10-26,,162.2666,157.65216,158.88918,158.655,174.97
AAPL,2017-11-27,2017-10-26,,162.90562,157.85095,158.96297,158.72815,174.09
AAPL,2017-11-28,2017-10-26,,161.61197,157.85376,158.83325,158.45288,173.07
AAPL,2017-11-29,2017-11-28,,172.48717,173.0046,173.68272,173.0015,169.48
AAPL,2017-11-30,2017-11-28,,171.85297,173.09955,172.94785,173.39336,171.85
AAPL,2017-12-01,2017-11-28,,170.15884,173.10304,173.44019,173.21924,171.05
AAPL,2017-12-04,2017-11-28,,169.6985,173.04166,173.74443,173.27617,169.8
AAPL,2017-12-05,2017-11-28,,168.85086,173.3291,173.65294,173.35803,169.64
AAPL,2017-12-06,2017-11-28,,167.75117,173.28185,173.59276,173.38559,169.01
AAPL,2017-12-07,2017-11-28,,166.80096,173.11247,173.76172,173.3594,169.32
AAPL,2017-12-08,2017-11-28,,166.13544,173.04929,173.70956,173.34796,169.37
AAPL,2017-12-11,2017-11-28,,165.951,173.6082,173.86815,173.39474,172.67
AAPL,2017-12-12,2017-11-28,,165.81454,173.31668,173.89807,173.47958,171.7
AAPL,2017-12-13,2017-11-28,,165.74521,173.0419,173.75862,173.57812,172.27
AAPL,2017-12-14,2017-11-28,,165.76927,173.17804,173.39107,173.67166,172.22
AAPL,2017-12-15,2017-11-28,,166.45451,173.18442,174.12886,173.7333,173.97
AAPL,2017-12-19,2017-11-28,,167.38136,173.36595,174.12675,173.76527,174.54
AAPL,2017-12-20,2017-11-28,,168.15788,173.26,174.18716,173.79105,174.35
AAPL,2017-12-21,2017-11-28,,169.10802,173.29225,174.22966,173.8109,175.01
AAPL,2017-12-22,2017-11-28,,169.14069,173.16069,174.1916,173.81534,175.01
AAPL,2017-12-26,2017-11-28,,169.50923,173.31915,174.19868,173.81793,170.57
AAPL,2017-12-27,2017-11-28,,169.70193,173.31294,174.33469,173.81575,170.6
AAPL,2017-12-28,2017-11-28,,164.96663,173.28027,174.31026,173.61124,171.08
AAPL,2017-12-29,2017-12-28,,173.77402,171.14885,171.03406,170.62686,169.23
AAPL,2018-01-02,2017-12-28,,174.34755,171.16132,170.85927,170.75107,172.26
AAPL,2018-01-03,2017-12-28,,174.5833,171.17352,170.92992,170.8402,172.23
AAPL,2018-01-04,2017-12-28,,173.68666,171.17972,171.24763,170.92249,173.03
AAPL,2018-01-05,2017-12-28,,172.99113,171.34245,171.13855,171.00572,175.0
AAPL,2018-01-08,2017-12-28,,172.7627,171.27274,171.39746,171.09018,174.35
AAPL,2018-01-09,2017-12-28,,172.69682,171.26392,171.46829,171.16557,174.33
AAPL,2018-01-10,2017-12-28,,172.17055,171.37213,171.43236,171.22708,174.29
AAPL,2018-01-11,2017-12-28,,172.12596,171.32718,171.37936,171.28568,175.28
AAPL,2018-01-24,2017-12-28,,171.45418,171.37062,171.33406,171.35489,174.22
AAPL,2018-01-25,2017-12-28,,171.9724,171.50104,171.82323,171.4452,171.11
AAPL,2018-01-26,2017-12-28,,171.84743,171.37793,171.96118,171.56017,171.51
AAPL,2018-01-29,2017-12-28,,171.94516,171.45525,172.11304,171.68294,167.96
AAPL,2018-01-30,2017-12-28,,171.82414,171.57011,172.02214,171.7836,166.97
AAPL,2018-01-31,2017-12-28,,172.33217,171.517,172.14589,171.85675,167.43
AAPL,2018-02-01,2017-12-28,,172.33295,171.57138,171.99986,171.92441,167.78
AAPL,2018-02-02,2017-12-28,,172.05618,171.44945,172.01863,172.00533,160.5
AAPL,2018-02-05,2017-12-28,,171.8395,171.55725,171.93095,172.09526,156.49
AAPL,2018-02-06,2017-12-28,,171.4366,171.57774,172.05289,172.16907,163.03
AAPL,2018-02-07,2017-12-28,,170.6907,171.6212,172.004,172.23529,159.54
ABBV,2017-11-10,2017-11-09,,90.35862,95.80859,96.199066,96.100494,95.43
ABBV,2017-11-13,2017-11-09,,88.47848,95.97835,96.089836,96.09597,95.12
ABBV,2017-11-14,2017-11-09,,88.79142,95.936195,95.958824,96.10773,94.75
ABBV,2017-11-15,2017-11-09,,88.528244,95.8643,95.85042,96.13698,93.76
ABBV,2017-11-16,2017-11-09,,89.14396,95.95931,95.85301,96.1477,94.47
ABBV,2017-11-17,2017-11-09,,89.7213,95.80471,95.868385,96.15869,93.61
ABBV,2017-11-20,2017-11-09,,90.07287,95.83249,95.771164,96.18461,93.6
ABBV,2017-11-21,2017-11-09,,90.55041,95.8039,95.86387,96.223305,94.68
ABBV,2017-11-22,2017-11-09,,90.48073,95.86199,95.79797,96.25871,94.47
ABBV,2017-11-24,2017-11-09,,91.21523,95.92474,95.80533,96.278305,94.72
ABBV,2017-11-27,2017-11-09,,91.7884,95.80526,96.67195,96.29131,95.42
ABBV,2017-11-28,2017-11-09,,91.86453,95.91935,96.59469,96.31248,95.42
ABBV,2017-11-29,2017-11-09,,92.18079,95.90249,96.52037,96.34242,95.82
ABBV,2017-11-30,2017-11-09,,92.73288,95.98206,96.53065,96.374535,96.92
ABBV,2017-12-01,2017-11-09,,93.5381,95.991615,96.48626,96.40364,96.32
ABBV,2017-12-04,2017-11-09,,94.723015,95.97069,96.55228,96.43443,95.22
ABBV,2017-12-05,2017-11-09,,95.9986,95.93096,96.78556,96.4834,95.41
ABBV,2017-12-06,2017-11-09,,97.43895,96.03243,96.68376,96.55645,94.4
ABBV,2017-12-07,2017-11-09,,98.09545,96.07105,96.94571,96.624794,94.24
ABBV,2017-12-08,2017-11-09,,100.13817,95.977,96.73369,96.63152,95.95
ABBV,2017-12-11,2017-12-08,,95.421326,95.935036,95.850334,95.73248,96.47
ABBV,2017-12-12,2017-12-08,,95.63907,95.97732,95.77952,95.69783,96.3
ABBV,2017-12-13,2017-12-08,,95.84324,96.00133,95.7943,95.73834,97.35
ABBV,2017-12-14,2017-12-08,,96.12564,96.00597,95.88126,95.77276,96.3
ABBV,2017-12-15,2017-12-08,,96.45727,96.02513,95.85972,95.793495,97.45
ABBV,2017-12-18,2017-12-08,,96.59467,95.96233,95.8648,95.81236,98.19
ABBV,2017-12-19,2017-12-08,,96.77763,95.92816,96.00648,95.838646,97.92
ABBV,2017-12-20,2017-12-08,,96.86299,95.90527,96.02124,95.87071,97.41
ABBV,2017-12-21,2017-12-08,,96.66159,96.07099,96.03841,95.90215,97.91
ABBV,2017-12-22,2017-12-08,,96.16493,95.98411,96.04274,95.92842,98.21
ABBV,2017-12-26,2017-12-08,,95.8736,95.95311,96.16051,95.95372,97.75
ABBV,2017-12-27,2017-12-08,,95.72047,95.99105,96.29245,95.98844,98.09
ABBV,2017-12-28,2017-12-08,,95.481636,95.99181,96.343994,96.036934,97.79
ABBV,2017-12-29,2017-12-08,,95.45491,96.01148,96.34605,96.091515,96.71
ABBV,2018-01-02,2017-12-08,,95.27608,96.022545,96.666374,96.1417,98.41
ABBV,2018-01-03,2017-12-08,,95.186035,96.04279,96.3884,96.18319,99.95
ABBV,2018-01-04,2017-12-08,,95.08215,96.02307,96.43096,96.21741,99.38
ABBV,2018-01-05,2017-12-08,,95.263176,96.08893,96.396484,96.24439,101.11
ABBV,2018-01-08,2017-12-08,,95.5358,96.17462,96.50478,96.25667,99.49
ABBV,2018-01-09,2017-12-08,,93.548775,96.12256,96.50396,96.35589,100.24
ABBV,2018-01-10,2018-01-09,,97.73044,100.20356,100.214836,100.07187,99.69
ABBV,2018-01-11,2018-01-09,,96.61018,100.21848,100.16094,100.25092,99.27
ABBV,2018-01-12,2018-01-09,,96.163155,100.205475,100.10585,100.24773,100.34
ABBV,2018-01-16,2018-01-09,,96.15192,100.20454,100.09363,100.2778,102.49
ABBV,2018-01-17,2018-01-09,,95.86213,100.259125,100.16317,100.2987,104.36
ABBV,2018-01-18,2018-01-09,,96.33179,100.23398,100.14195,100.3082,103.81
ABBV,2018-01-19,2018-01-09,,96.139595,100.173904,100.142395,100.31454,104.64
ABBV,2018-01-22,2018-01-09,,96.160805,100.19227,100.151764,100.32562,106.49
ABBV,2018-01-23,2018-01-09,,96.08694,100.31571,100.170746,100.34067,105.38
ABBV,2018-01-24,2018-01-09,,96.21728,100.29643,100.20561,100.35426,105.51
ABBV,2018-01-25,2018-01-09,,96.00091,100.24949,100.196465,100.368706,108.3
ABBV,2018-01-26,2018-01-09,,96.04834,100.26624,100.24167,100.38858,123.21
ABBV,2018-01-29,2018-01-09,,95.78594,100.295494,100.299446,100.410545,122.31
ABBV,2018-01-30,2018-01-09,,95.63799,100.26509,100.3491,100.428314,115.88
ABBV,2018-01-31,2018-01-09,,95.72087,100.30401,100.24989,100.438675,112.22
ABBV,2018-02-01,2018-01-09,,95.536354,100.27822,100.35915,100.4436,116.34
ABBV,2018-02-02,2018-01-09,,95.46573,100.29206,100.36945,100.45084,115.17
ABBV,2018-02-05,2018-01-09,,95.84038,100.32254,100.3527,100.468216,109.51
ABBV,2018-02-06,2018-01-09,,95.971954,100.32807,100.35984,100.48563,111.2
ABBV,2018-02-07,2018-01-09,,95.60424,100.295235,100.33958,100.46745,113.62
ABC,2017-11-10,2017-11-09,,76.08151,75.40985,75.49654,75.71259,75.0
ABC,2017-11-13,2017-11-09,,76.118286,75.41289,75.94426,75.785515,75.4
ABC,2017-11-14,2017-11-09,,75.926796,75.6818,75.8285,75.933304,75.4
ABC,2017-11-15,2017-11-09,,75.55847,75.621506,75.78334,76.04216,77.53
ABC,2017-11-16,2017-11-09,,75.60648,75.69466,75.74613,76.15369,80.31
ABC,2017-11-17,2017-11-09,,76.04821,75.94458,75.87136,76.26641,78.84
ABC,2017-11-20,2017-11-09,,76.90718,75.90257,75.84995,76.37855,77.46
ABC,2017-11-21,2017-11-09,,77.58942,76.305466,76.43475,76.487755,79.46
ABC,2017-11-22,2017-11-09,,77.30711,76.09097,76.076035,76.59456,81.4
ABC,2017-11-24,2017-11-09,,77.26666,76.063446,76.67655,76.70168,81.23
ABC,2017-11-27,2017-11-09,,77.02303,76.22893,76.24072,76.80605,81.12
ABC,2017-11-28,2017-11-09,,76.64131,76.29959,76.21005,76.90234,83.15
ABC,2017-11-29,2017-11-09,,76.29367,76.08984,76.39494,76.98112,84.66
ABC,2017-11-30,2017-11-09,,75.952194,76.05339,76.08562,77.03541,84.82
ABC,2017-12-01,2017-11-09,,75.75126,76.41797,76.444336,77.08809,84.95
ABC,2017-12-04,2017-11-09,,75.63512,76.21119,76.20908,77.17484,87.42
ABC,2017-12-05,2017-11-09,,75.71422,76.46262,76.36334,77.30507,85.89
ABC,2017-12-06,2017-11-09,,75.9643,76.254814,76.35013,77.44841,85.99
ABC,2017-12-07,2017-11-09,,76.09412,76.47786,76.3831,77.557816,85.93
ABC,2017-12-08,2017-11-09,,77.64202,76.28046,76.396385,77.66893,86.7
ABC,2017-12-11,2017-12-08,,89.349106,86.66275,86.63056,86.71048,86.77
ABC,2017-12-12,2017-12-08,,86.64366,86.738174,86.45987,86.80947,87.82
ABC,2017-12-13,2017-12-08,,86.34415,86.75456,86.55722,86.77588,88.48
